,date,counts,year,month,day,data_quality,max_temp_°c,max_temp_flag,min_temp_°c,min_temp_flag,mean_temp_°c,mean_temp_flag,heat_deg_days_°c,heat_deg_days_flag,cool_deg_days_°c,cool_deg_days_flag,total_rain_mm,total_rain_flag,total_snow_cm,total_snow_flag,total_precip,total_precip_flag,snow_on_grnd_cm,snow_on_grnd_flag,dir_of_max_gust_10s_deg,dir_of_max_gust_flag,spd_of_max_gust_km/h,spd_of_max_gust_flag
1809,2018-12-15,1,2018,12,15,,4.7,,1.8,,3.2,,14.8,,0.0,,,,,M,0.0,,0.0,,,M,,M
1810,2018-12-16,3,2018,12,16,,,M,,M,,M,,M,,M,,,,M,,M,,,,M,,M
1811,2018-12-17,1,2018,12,17,,,M,,M,,M,,M,,M,,,,M,,M,0.0,,,M,,M
1812,2018-12-18,0,2018,12,18,,-0.2,,-5.0,,-2.6,,20.6,,0.0,,,,,M,0.0,,0.0,,,M,,M
1813,2018-12-19,2,2018,12,19,,5.2,,-1.0,,2.1,,15.9,,0.0,,,,,M,0.0,,,,,M,,M
1814,2018-12-20,1,2018,12,20,,5.8,,1.6,,3.7,,14.3,,0.0,,,,,M,3.8,,,,,M,,M
1815,2018-12-21,16,2018,12,21,,6.2,,-0.1,,3.0,,15.0,,0.0,,,,,M,12.6,,1.0,,,M,,M
1816,2018-12-22,1,2018,12,22,,0.7,,-1.4,,-0.3,,18.3,,0.0,,,,,M,0.0,,,,,M,,M
1817,2018-12-23,0,2018,12,23,,1.8,,-0.9,,0.4,,17.6,,0.0,,,,,M,0.2,,,,,M,,M
1818,2018-12-24,0,2018,12,24,,2.4,,-1.0,,0.7,,17.3,,0.0,,,,,M,0.4,,0.0,,,M,,M
1819,2018-12-25,1,2018,12,25,,1.3,,-1.5,,-0.1,,18.1,,0.0,,,,,M,0.2,,,,,M,,M
1820,2018-12-26,0,2018,12,26,,3.1,,-4.2,,-0.6,,18.6,,0.0,,,,,M,0.0,,,,,M,,M
1821,2018-12-27,0,2018,12,27,,3.8,,-5.9,,-1.1,,19.1,,0.0,,,,,M,4.6,,,,,M,,M
1822,2018-12-28,8,2018,12,28,,11.3,,3.7,,7.5,,10.5,,0.0,,,,,M,1.8,,1.0,,,M,,M
1823,2018-12-29,0,2018,12,29,,4.2,,-5.7,,-0.8,,18.8,,0.0,,,,,M,0.0,,0.0,,,M,,M
1824,2018-12-30,0,2018,12,30,,1.5,,-4.9,,-1.7,,19.7,,0.0,,,,,M,1.3,,2.0,,,M,,M
1825,2018-12-31,5,2018,12,31,,6.3,,-0.9,,2.7,,15.3,,0.0,,,,,M,13.6,,2.0,,,M,,M
1826,2019-01-01,4,2019,1,1,,6.3,,-6.6,,-0.1,,18.1,,0.0,,,,,M,0.4,,0.0,,,M,,M
1827,2019-01-02,5,2019,1,2,,0.6,,-8.2,,-3.8,,21.8,,0.0,,,,,M,2.9,,0.0,,,M,,M
1828,2019-01-03,3,2019,1,3,,1.5,,-0.6,,0.5,,17.5,,0.0,,,,,M,0.0,,5.0,,,M,,M
1829,2019-01-04,1,2019,1,4,,7.8,,1.2,,4.5,,13.5,,0.0,,,,,M,0.0,,4.0,,,M,,M
1830,2019-01-05,1,2019,1,5,,3.9,,1.0,,2.5,,15.5,,0.0,,,,,M,0.0,,1.0,,,M,,M
1831,2019-01-06,0,2019,1,6,,4.8,,-6.8,,-1.0,,19.0,,0.0,,,,,M,0.0,,1.0,,,M,,M
1832,2019-01-07,0,2019,1,7,,5.7,,-7.6,,-0.9,,18.9,,0.0,,,,,M,2.4,,1.0,,,M,,M
1833,2019-01-08,3,2019,1,8,,8.7,,3.3,,6.0,,12.0,,0.0,,,,,M,3.0,,0.0,,,M,,M
1834,2019-01-09,3,2019,1,9,,3.4,,-3.5,,-0.1,,18.1,,0.0,,,,,M,0.9,,0.0,,,M,,M
1835,2019-01-10,2,2019,1,10,,-3.5,,-10.3,,-6.9,,24.9,,0.0,,,,,M,0.0,,1.0,,,M,,M
1836,2019-01-11,2,2019,1,11,,-6.5,,-12.2,,-9.3,,27.3,,0.0,,,,,M,0.0,,0.0,,,M,,M
1837,2019-01-12,0,2019,1,12,,-4.1,,-7.4,,-5.7,,23.7,,0.0,,,,,M,0.0,,1.0,,,M,,M
1838,2019-01-13,0,2019,1,13,,-5.7,,-10.3,,-8.0,,26.0,,0.0,,,,,M,0.0,,1.0,,,M,,M
1839,2019-01-14,2,2019,1,14,,-1.1,,-6.9,,-4.0,,22.0,,0.0,,,,,M,0.0,,1.0,,,M,,M
1840,2019-01-15,3,2019,1,15,,0.9,,-3.1,,-1.1,,19.1,,0.0,,,,,M,0.0,,1.0,,,M,,M
1841,2019-01-16,1,2019,1,16,,0.2,,-9.7,,-4.8,,22.8,,0.0,,,,,M,0.8,,1.0,,,M,,M
1842,2019-01-17,0,2019,1,17,,-2.0,,-11.4,,-6.7,,24.7,,0.0,,,,,M,0.2,,1.0,,,M,,M
1843,2019-01-18,1,2019,1,18,,0.8,,-8.7,,-3.9,,21.9,,0.0,,,,,M,1.0,,1.0,,,M,,M
1844,2019-01-19,0,2019,1,19,,-8.5,,-15.5,,-12.0,,30.0,,0.0,,,,,M,8.1,,2.0,,,M,,M
1845,2019-01-20,0,2019,1,20,,-14.2,,-21.5,,-17.9,,35.9,,0.0,,,,,M,2.6,,8.0,,,M,,M
1846,2019-01-21,2,2019,1,21,,-11.0,,-21.5,,-16.2,,34.2,,0.0,,,,,M,0.0,,3.0,,,M,,M
1847,2019-01-22,1,2019,1,22,,1.0,,-14.7,,-6.9,,24.9,,0.0,,,,,M,0.0,,3.0,,,M,,M
1848,2019-01-23,118,2019,1,23,,5.7,,-0.2,,2.7,,15.3,,0.0,,,,,M,11.0,,4.0,,,M,,M
1849,2019-01-24,34,2019,1,24,,4.2,,-2.4,,0.9,,17.1,,0.0,,,,,M,4.1,,2.0,,,M,,M
1850,2019-01-25,6,2019,1,25,,-2.3,,-10.4,,-6.3,,24.3,,0.0,,,,,M,0.4,,3.0,,,M,,M
1851,2019-01-26,3,2019,1,26,,-4.4,,-12.3,,-8.3,,26.3,,0.0,,,,,M,0.2,,2.0,,,M,,M
1852,2019-01-27,0,2019,1,27,,-2.5,,-13.1,,-7.8,,25.8,,0.0,,,,,M,7.1,,12.0,,,M,,M
1853,2019-01-28,2,2019,1,28,,-2.8,,-18.2,,-10.5,,28.5,,0.0,,,,,M,13.0,,9.0,,,M,,M
1854,2019-01-29,5,2019,1,29,,0.9,,-14.1,,-6.6,,24.6,,0.0,,,,,M,3.1,,29.0,,,M,,M
1855,2019-01-30,11,2019,1,30,,-13.9,,-21.1,,-17.5,,35.5,,0.0,,,,,M,0.2,,25.0,,,M,,M
1856,2019-01-31,15,2019,1,31,,-12.6,,-21.2,,-16.9,,34.9,,0.0,,,,,M,0.0,,22.0,,,M,,M
1857,2019-02-01,15,2019,2,1,,-8.7,,-17.7,,-13.2,,31.2,,0.0,,,,,M,0.0,,20.0,,,M,,M
1858,2019-02-02,7,2019,2,2,,1.3,,-13.5,,-6.1,,24.1,,0.0,,,,,M,0.0,,19.0,,,M,,M
1859,2019-02-03,105,2019,2,3,,8.1,,0.4,,4.3,,13.7,,0.0,,,,,M,0.0,,18.0,,,M,,M
1860,2019-02-04,124,2019,2,4,,11.7,,5.5,,8.6,,9.4,,0.0,,,,,M,2.1,,8.0,,,M,,M
1861,2019-02-05,39,2019,2,5,,9.6,,-5.6,,2.0,,16.0,,0.0,,,,,M,0.2,,1.0,,,M,,M
1862,2019-02-06,9,2019,2,6,,-0.4,,-5.3,,-2.9,,20.9,,0.0,,,,,M,11.0,,2.0,,,M,,M
1863,2019-02-07,14,2019,2,7,,6.2,,-2.2,,2.0,,16.0,,0.0,,,,,M,1.0,,3.0,,,M,,M
1864,2019-02-08,7,2019,2,8,,5.9,,-8.7,,-1.4,,19.4,,0.0,,,,,M,0.2,,2.0,,,M,,M
1865,2019-02-09,3,2019,2,9,,-3.0,,-8.8,,-5.9,,23.9,,0.0,,,,,M,0.0,,2.0,,,M,,M
1866,2019-02-10,1,2019,2,10,,-2.5,,-7.8,,-5.1,,23.1,,0.0,,,,,M,0.3,,2.0,,,M,,M
1867,2019-02-11,3,2019,2,11,,-2.9,,-5.1,,-4.0,,22.0,,0.0,,,,,M,0.7,,4.0,,,M,,M
1868,2019-02-12,13,2019,2,12,,1.6,,-6.0,,-2.2,,20.2,,0.0,,,,,M,20.9,,4.0,,,M,,M
1869,2019-02-13,41,2019,2,13,,1.6,,-4.4,,-1.4,,19.4,,0.0,,,,,M,3.2,,9.0,,,M,,M
1870,2019-02-14,56,2019,2,14,,2.2,,-3.9,,-0.9,,18.9,,0.0,,,,,M,1.9,,10.0,,,M,,M
1871,2019-02-15,231,2019,2,15,,4.3,,-3.2,,0.5,,17.5,,0.0,,,,,M,1.3,,9.0,,,M,,M
1872,2019-02-16,12,2019,2,16,,-2.2,,-7.9,,-5.0,,23.0,,0.0,,,,,M,0.2,,8.0,,,M,,M
1873,2019-02-17,2,2019,2,17,,-5.4,,-9.7,,-7.6,,25.6,,0.0,,,,,M,0.6,,8.0,,,M,,M
1874,2019-02-18,9,2019,2,18,,-4.4,,-11.5,,-8.0,,26.0,,0.0,,,,,M,2.3,,13.0,,,M,,M
1875,2019-02-19,19,2019,2,19,,-2.4,,-12.5,,-7.4,,25.4,,0.0,,,,,M,0.0,,12.0,,,M,,M
1876,2019-02-20,13,2019,2,20,,0.9,,-6.7,,-2.9,,20.9,,0.0,,,,,M,2.5,,11.0,,,M,,M
1877,2019-02-21,84,2019,2,21,,4.4,,-1.0,,1.7,,16.3,,0.0,,,,,M,0.2,,10.0,,,M,,M
1878,2019-02-22,33,2019,2,22,,3.4,,-2.1,,0.6,,17.4,,0.0,,,,,M,0.0,,8.0,,,M,,M
1879,2019-02-23,24,2019,2,23,,2.6,,-2.2,,0.2,,17.8,,0.0,,,,,M,0.0,,8.0,,,M,,M
1880,2019-02-24,112,2019,2,24,,6.9,,-2.0,,2.5,,15.5,,0.0,,,,,M,10.0,,7.0,,,M,,M
1881,2019-02-25,15,2019,2,25,,-1.9,,-6.7,,-4.3,,22.3,,0.0,,,,,M,0.4,,6.0,,,M,,M
1882,2019-02-26,10,2019,2,26,,-4.2,,-9.9,,-7.0,,25.0,,0.0,,,,,M,0.2,,6.0,,,M,,M
1883,2019-02-27,7,2019,2,27,,-7.0,,-11.9,,-9.4,,27.4,,0.0,,,,,M,8.6,,5.0,,,M,,M
1884,2019-02-28,10,2019,2,28,,-5.9,,-14.4,,-10.1,,28.1,,0.0,,,,,M,0.2,,21.0,,,M,,M
